index,accX,accY,accZ,HS,TO,HS_mark,TO_mark
28905,4.3919999999999995,-17.725,-4.863,0,0,,
28906,0.0,-17.255,-7.529,0,0,,
28907,-6.431,-14.431,-8.0,0,0,,
28908,-3.9219999999999997,-11.922,-8.471,0,0,,
28909,-1.725,-7.059,-5.647,0,0,,
28910,-0.941,-7.216,-5.647,0,0,,
28911,3.765,-9.725,-2.51,0,0,,
28912,7.216,-9.725,-1.412,0,0,,
28913,9.725,-6.117999999999999,0.784,0,0,,
28914,7.529,-4.235,1.255,0,0,,
28915,5.961,-4.235,1.412,0,0,,
28916,3.9219999999999997,-3.608,1.0979999999999999,0,0,,
28917,3.608,-3.2939999999999996,1.0979999999999999,0,0,,
28918,3.451,-4.078,1.412,0,0,,
28919,2.824,-4.706,2.1959999999999997,0,0,,
28920,2.1959999999999997,-5.332999999999999,2.353,0,0,,
28921,2.1959999999999997,-6.117999999999999,2.824,0,0,,
28922,2.039,-6.431,2.824,0,0,,
28923,1.412,-7.372999999999999,2.824,0,0,,
28924,1.412,-7.686,2.51,0,0,,
28925,0.941,-8.0,1.882,0,0,,
28926,0.784,-8.314,1.569,0,0,,
28927,0.941,-9.255,0.47100000000000003,0,0,,
28928,0.47100000000000003,-9.725,0.0,0,0,,
28929,-0.157,-11.294,-0.627,0,0,,
28930,-0.784,-12.078,-1.0979999999999999,0,0,,
28931,-1.0979999999999999,-12.706,-1.569,0,0,,
28932,-1.882,-14.118,-2.1959999999999997,0,0,,
28933,-2.353,-14.902000000000001,-2.667,0,0,,
28934,-2.98,-16.157,-3.765,0,0,,
28935,-3.608,-16.941,-3.9219999999999997,0,0,,
28936,-4.863,-18.51,-5.332999999999999,0,0,,
28937,-6.587999999999999,-20.549,-6.902,0,0,,
28938,-8.471,-21.49,-7.372999999999999,0,0,,
28939,-13.647,-23.529,-9.882,0,0,,
28940,-16.0,-24.471,-11.294,0,0,,
28941,-19.608,-25.412,-14.902000000000001,0,0,,
28942,-21.176,-24.784000000000002,-16.471,0,0,,
28943,-23.686,-20.235,-17.412,0,0,,
28944,-23.529,-17.569000000000003,-17.412,0,0,,
28945,-22.275,-10.98,-19.765,0,0,,
28946,-25.098000000000003,-4.235,-24.0,0,0,,
28947,-28.392,-1.255,-24.471,0,0,,
28948,-33.412,3.608,-21.647,0,0,,
28949,-34.51,2.51,-18.98,0,0,,
28950,-27.451,-8.627,-15.373,0,0,,
28951,-24.627,-9.097999999999999,-15.216,0,0,,
28952,-13.333,-7.843,-12.549000000000001,0,0,,
28953,39.529,-24.784000000000002,5.647,1,0,30.0,
28954,80.0,-33.725,14.118,0,0,,
28955,-9.412,-24.471,-16.784000000000002,0,0,,
28956,-53.176,-20.392,-7.372999999999999,0,0,,
28957,-1.882,-14.902000000000001,6.745,0,0,,
28958,5.803999999999999,-19.294,5.176,0,0,,
28959,-13.804,-5.332999999999999,-3.451,0,0,,
28960,-6.902,1.412,-9.725,0,0,,
28961,-5.647,-2.98,-8.157,0,0,,
28962,-2.1959999999999997,-9.568999999999999,-7.529,0,0,,
28963,-3.9219999999999997,-11.450999999999999,-5.49,0,0,,
28964,-5.49,-11.294,-4.3919999999999995,0,0,,
28965,-5.02,-11.137,-5.803999999999999,0,0,,
28966,-2.51,-12.549000000000001,-4.3919999999999995,0,0,,
28967,-1.412,-12.392000000000001,-3.451,0,0,,
28968,-0.314,-9.882,-2.039,0,0,,
28969,0.314,-8.314,-1.569,0,0,,
28970,0.314,-7.843,-3.137,0,0,,
28971,-1.882,-9.097999999999999,-2.353,0,0,,
28972,-1.725,-9.725,-2.824,0,0,,
28973,-0.941,-9.882,-3.765,0,0,,
28974,0.157,-10.51,-3.608,0,0,,
28975,1.725,-9.255,-4.3919999999999995,0,0,,
28976,1.569,-8.783999999999999,-4.3919999999999995,0,0,,
28977,1.412,-9.097999999999999,-3.9219999999999997,0,0,,
28978,0.314,-8.783999999999999,-4.235,0,0,,
28979,0.0,-8.941,-3.608,0,0,,
28980,-0.627,-8.783999999999999,-4.078,0,0,,
28981,-0.784,-8.783999999999999,-3.765,0,0,,
28982,-1.412,-8.314,-3.765,0,0,,
28983,-1.412,-8.783999999999999,-3.765,0,0,,
28984,-1.412,-9.725,-2.98,0,0,,
28985,-0.627,-9.568999999999999,-3.608,0,0,,
28986,-0.627,-9.255,-3.608,0,0,,
28987,-0.627,-9.725,-2.824,0,0,,
28988,-0.627,-9.725,-3.451,0,0,,
28989,-1.725,-9.568999999999999,-3.765,0,0,,
28990,-0.784,-10.039,-3.608,0,0,,
28991,0.0,-9.882,-4.078,0,0,,
28992,0.0,-9.412,-4.706,0,0,,
28993,0.157,-10.51,-2.98,0,0,,
28994,-0.627,-10.353,-3.608,0,0,,
28995,-0.784,-9.882,-3.765,0,0,,
28996,-1.0979999999999999,-10.196,-2.824,0,0,,
28997,-0.784,-9.725,-3.2939999999999996,0,0,,
28998,-1.412,-9.725,-2.98,0,0,,
28999,-1.412,-9.882,-2.824,0,0,,
29000,-1.412,-9.725,-3.451,0,0,,
29001,-1.412,-10.039,-3.608,0,0,,
29002,-0.941,-10.353,-2.824,0,0,,
29003,-0.314,-9.882,-2.353,0,0,,
29004,0.157,-10.196,-1.725,0,0,,
29005,0.157,-10.98,-1.882,0,0,,
29006,-0.314,-11.294,-2.51,0,0,,
29007,-1.0979999999999999,-11.922,-3.608,0,0,,
29008,-0.941,-12.549000000000001,-2.98,0,0,,
29009,-0.941,-12.078,-3.451,0,0,,
29010,-1.255,-12.706,-2.98,0,0,,
29011,-0.627,-13.02,-2.667,0,0,,
29012,-0.47100000000000003,-13.49,-3.2939999999999996,0,0,,
29013,-0.47100000000000003,-13.804,-3.608,0,0,,
29014,-0.314,-15.216,-2.98,0,0,,
29015,0.0,-15.686,-2.353,0,0,,
29016,0.314,-17.255,-0.941,0,0,,
29017,0.0,-18.667,-0.627,0,0,,
29018,2.1959999999999997,-20.235,0.0,0,0,,
29019,2.51,-19.922,-0.47100000000000003,0,0,,
29020,3.765,-21.02,1.882,0,0,,
29021,6.275,-21.49,-1.0979999999999999,0,0,,
29022,4.3919999999999995,-20.706,-2.353,0,0,,
29023,0.314,-21.02,-0.47100000000000003,0,0,,
29024,1.725,-20.392,-4.863,0,1,,-30.0
29025,9.568999999999999,-19.608,-10.667,0,0,,
29026,7.372999999999999,-19.922,-5.49,0,0,,
29027,2.824,-18.51,-3.137,0,0,,
29028,1.0979999999999999,-17.098,-8.627,0,0,,
29029,-2.1959999999999997,-16.941,-8.783999999999999,0,0,,
29030,-4.5489999999999995,-16.627,-8.941,0,0,,
29031,-3.137,-12.863,-10.039,0,0,,
29032,2.039,-7.843,-7.529,0,0,,
29033,2.98,-8.783999999999999,-5.647,0,0,,
29034,7.216,-10.353,-2.039,0,0,,
29035,10.039,-8.0,0.47100000000000003,0,0,,
29036,9.882,-6.117999999999999,0.941,0,0,,
29037,5.961,-3.9219999999999997,1.412,0,0,,
29038,3.9219999999999997,-3.451,1.0979999999999999,0,0,,
29039,1.725,-2.353,0.784,0,0,,
29040,2.039,-1.882,0.941,0,0,,
29041,2.824,-2.667,1.0979999999999999,0,0,,
29042,2.824,-3.608,1.412,0,0,,
29043,2.824,-4.078,1.412,0,0,,
29044,2.1959999999999997,-4.3919999999999995,1.725,0,0,,
29045,2.039,-4.706,1.569,0,0,,
29046,1.0979999999999999,-5.49,1.255,0,0,,
29047,0.784,-5.647,1.0979999999999999,0,0,,
29048,0.941,-6.117999999999999,0.47100000000000003,0,0,,
29049,1.255,-6.431,0.47100000000000003,0,0,,
29050,1.569,-7.372999999999999,-0.314,0,0,,
29051,1.0979999999999999,-9.097999999999999,-1.0979999999999999,0,0,,
29052,0.47100000000000003,-9.725,-1.725,0,0,,
29053,-0.314,-10.824000000000002,-3.137,0,0,,
29054,-1.255,-11.137,-3.608,0,0,,
29055,-1.412,-11.922,-4.3919999999999995,0,0,,
29056,-1.255,-12.549000000000001,-4.706,0,0,,
29057,-2.1959999999999997,-14.431,-5.332999999999999,0,0,,
29058,-3.451,-16.627,-5.647,0,0,,
29059,-4.863,-17.725,-5.49,0,0,,
29060,-8.627,-19.922,-7.529,0,0,,
29061,-11.450999999999999,-21.02,-9.255,0,0,,
29062,-19.608,-22.275,-12.549000000000001,0,0,,
29063,-21.176,-22.745,-13.49,0,0,,
29064,-21.804000000000002,-23.059,-15.216,0,0,,
29065,-21.176,-22.430999999999997,-15.373,0,0,,
29066,-20.235,-19.608,-15.216,0,0,,
29067,-20.078,-15.216,-15.843,0,0,,
29068,-20.235,-12.392000000000001,-16.157,0,0,,
29069,-21.961,-7.529,-18.667,0,0,,
29070,-24.156999999999996,-5.803999999999999,-19.451,0,0,,
29071,-27.451,-2.1959999999999997,-19.294,0,0,,
29072,-27.921999999999997,-1.569,-17.725,0,0,,
29073,-26.51,-4.3919999999999995,-14.902000000000001,0,0,,
29074,-21.49,-6.587999999999999,-12.235,0,0,,
29075,-19.608,-6.902,-11.922,0,0,,
29076,-16.471,-9.255,-10.51,0,0,,
29077,-9.255,-10.98,-3.608,1,0,30.0,
29078,23.373,-18.667,5.332999999999999,0,0,,
29079,44.391999999999996,-21.176,6.902,0,0,,
29080,31.215999999999998,-19.922,2.667,0,0,,
29081,-1.412,-16.941,-0.314,0,0,,
29082,-25.569000000000003,-13.804,-3.137,0,0,,
29083,-7.843,-16.0,-3.137,0,0,,
29084,-10.51,-15.529000000000002,-4.078,0,0,,
29085,-1.725,-3.765,-11.607999999999999,0,0,,
29086,-0.47100000000000003,-3.451,-10.667,0,0,,
29087,-2.039,-8.314,-4.235,0,0,,
29088,-1.412,-10.196,-4.706,0,0,,
29089,-4.863,-10.51,-3.451,0,0,,
29090,-5.49,-10.51,-4.235,0,0,,
29091,-3.608,-12.078,-5.02,0,0,,
29092,-1.0979999999999999,-11.294,-3.451,0,0,,
29093,0.157,-10.51,-3.2939999999999996,0,0,,
29094,-0.314,-9.097999999999999,-3.137,0,0,,
29095,-0.941,-9.255,-2.1959999999999997,0,0,,
29096,-1.725,-8.783999999999999,-2.98,0,0,,
29097,-2.039,-8.471,-2.824,0,0,,
29098,-1.569,-9.725,-3.2939999999999996,0,0,,
29099,1.255,-10.353,-3.9219999999999997,0,0,,
29100,2.039,-10.353,-3.2939999999999996,0,0,,
29101,2.1959999999999997,-10.039,-2.667,0,0,,
29102,2.667,-9.725,-3.2939999999999996,0,0,,
29103,0.47100000000000003,-9.568999999999999,-4.078,0,0,,
29104,-0.157,-9.097999999999999,-4.706,0,0,,
29105,-0.47100000000000003,-8.314,-3.2939999999999996,0,0,,
29106,-0.314,-8.0,-3.9219999999999997,0,0,,
29107,0.0,-9.097999999999999,-3.608,0,0,,
29108,0.627,-9.882,-3.451,0,0,,
29109,0.627,-9.412,-3.9219999999999997,0,0,,
29110,0.0,-9.725,-2.824,0,0,,
29111,0.627,-9.725,-3.137,0,0,,
29112,0.314,-9.255,-2.98,0,0,,
29113,0.627,-9.412,-3.2939999999999996,0,0,,
29114,0.0,-9.255,-3.2939999999999996,0,0,,
29115,0.314,-9.097999999999999,-4.706,0,0,,
29116,-0.157,-9.097999999999999,-4.5489999999999995,0,0,,
29117,0.314,-9.568999999999999,-3.608,0,0,,
29118,0.157,-9.725,-3.451,0,0,,
29119,0.627,-9.255,-3.2939999999999996,0,0,,
29120,0.784,-8.783999999999999,-3.608,0,0,,
29121,0.157,-8.314,-3.765,0,0,,
29122,0.0,-8.627,-3.451,0,0,,
29123,-0.941,-8.783999999999999,-3.2939999999999996,0,0,,
29124,-1.725,-9.412,-3.608,0,0,,
29125,-2.039,-9.412,-3.608,0,0,,
29126,-2.039,-9.725,-3.451,0,0,,
29127,-1.882,-9.882,-2.98,0,0,,
29128,-1.412,-10.039,-2.039,0,0,,
29129,-0.784,-10.196,-1.882,0,0,,
29130,-0.157,-10.824000000000002,-1.725,0,0,,
29131,-0.314,-11.765,-2.1959999999999997,0,0,,
29132,-0.157,-12.078,-2.51,0,0,,
29133,-1.255,-12.392000000000001,-3.451,0,0,,
29134,-2.1959999999999997,-12.235,-3.765,0,0,,
29135,-1.569,-13.02,-3.137,0,0,,
29136,-2.039,-12.549000000000001,-3.765,0,0,,
29137,-1.412,-13.49,-3.137,0,0,,
29138,-1.412,-13.960999999999999,-2.98,0,0,,
29139,-0.941,-14.275,-3.451,0,0,,
29140,-0.941,-15.373,-2.824,0,0,,
29141,-0.314,-16.314,-1.569,0,0,,
29142,0.157,-17.725,-2.1959999999999997,0,0,,
29143,1.0979999999999999,-18.824,-2.039,0,0,,
29144,2.667,-18.667,-2.039,0,0,,
29145,2.51,-18.352999999999998,-1.569,0,0,,
29146,3.765,-19.294,0.627,0,0,,
29147,4.863,-19.765,0.47100000000000003,0,0,,
29148,3.451,-19.451,-1.882,0,0,,
29149,-0.157,-19.765,-1.255,0,0,,
29150,-0.941,-20.235,-1.882,0,0,,
29151,5.803999999999999,-18.824,-9.255,0,1,,-30.0
29152,9.568999999999999,-18.51,-9.255,0,0,,
29153,9.725,-18.667,-5.803999999999999,0,0,,
29154,8.941,-17.255,-6.117999999999999,0,0,,
29155,8.941,-16.314,-7.529,0,0,,
29156,-1.569,-15.686,-8.783999999999999,0,0,,
29157,-3.451,-15.059000000000001,-8.783999999999999,0,0,,
29158,-2.039,-9.097999999999999,-9.097999999999999,0,0,,
29159,-2.1959999999999997,-6.745,-6.431,0,0,,
29160,-0.784,-8.314,-3.9219999999999997,0,0,,
29161,2.039,-9.725,-3.2939999999999996,0,0,,
29162,8.314,-9.882,-0.47100000000000003,0,0,,
29163,10.039,-7.843,0.784,0,0,,
29164,8.783999999999999,-3.765,1.412,0,0,,
29165,6.117999999999999,-3.451,1.412,0,0,,
29166,4.863,-3.765,1.255,0,0,,
29167,3.2939999999999996,-2.039,0.784,0,0,,
29168,2.98,-2.039,0.784,0,0,,
29169,3.137,-2.98,0.627,0,0,,
29170,2.824,-3.137,0.47100000000000003,0,0,,
29171,2.98,-4.235,0.627,0,0,,
29172,2.353,-5.176,0.627,0,0,,
29173,1.882,-5.332999999999999,0.627,0,0,,
29174,1.412,-5.961,0.314,0,0,,
29175,1.255,-5.961,-0.314,0,0,,
29176,1.882,-6.902,-0.47100000000000003,0,0,,
29177,1.569,-7.372999999999999,-1.412,0,0,,
29178,1.255,-9.097999999999999,-2.039,0,0,,
29179,0.941,-9.568999999999999,-2.667,0,0,,
29180,0.47100000000000003,-10.667,-3.2939999999999996,0,0,,
29181,0.157,-12.235,-4.3919999999999995,0,0,,
29182,-0.314,-13.333,-5.332999999999999,0,0,,
29183,-0.314,-15.843,-6.745,0,0,,
29184,-0.941,-16.784000000000002,-6.745,0,0,,
29185,-2.667,-19.137,-7.059,0,0,,
29186,-3.765,-20.549,-7.529,0,0,,
29187,-7.843,-23.059,-8.941,0,0,,
29188,-14.118,-24.0,-11.137,0,0,,
29189,-17.255,-23.686,-12.392000000000001,0,0,,
29190,-20.235,-22.901999999999997,-13.333,0,0,,
29191,-20.863000000000003,-22.118000000000002,-13.960999999999999,0,0,,
29192,-21.961,-20.078,-12.392000000000001,0,0,,
29193,-22.745,-18.667,-11.607999999999999,0,0,,
29194,-23.373,-14.275,-11.450999999999999,0,0,,
29195,-23.529,-11.922,-12.549000000000001,0,0,,
29196,-27.136999999999997,-7.843,-16.627,0,0,,
29197,-29.333000000000002,-1.882,-19.451,0,0,,
29198,-28.549,-0.157,-18.667,0,0,,
29199,-27.608,-3.2939999999999996,-14.588,0,0,,
29200,-27.294,-5.647,-12.549000000000001,0,0,,
29201,-22.118000000000002,-9.097999999999999,-13.804,0,0,,
29202,-22.118000000000002,-8.0,-15.373,0,0,,
29203,-0.157,-12.235,-8.0,1,0,30.0,
29204,20.706,-16.314,-4.706,0,0,,
29205,61.176,-27.294,7.686,0,0,,
29206,-19.922,-19.922,-4.706,0,0,,
29207,-37.647,-15.686,-5.02,0,0,,
29208,-1.0979999999999999,-15.059000000000001,0.314,0,0,,
29209,-2.667,-16.314,1.255,0,0,,
29210,-9.255,-6.275,-2.51,0,0,,
29211,-2.667,-0.941,-11.137,0,0,,
29212,-3.137,-3.608,-8.941,0,0,,
29213,-3.9219999999999997,-11.765,-4.3919999999999995,0,0,,
29214,-2.353,-14.275,-4.5489999999999995,0,0,,
29215,-4.5489999999999995,-11.765,-4.078,0,0,,
29216,-4.235,-10.98,-5.332999999999999,0,0,,
29217,-1.725,-11.607999999999999,-3.137,0,0,,
29218,-0.47100000000000003,-10.667,-3.451,0,0,,
29219,-1.412,-8.627,-3.137,0,0,,
29220,-0.627,-8.314,-3.137,0,0,,
29221,-0.157,-8.471,-3.451,0,0,,
29222,-0.784,-9.412,-3.2939999999999996,0,0,,
29223,-0.157,-9.255,-4.235,0,0,,
29224,0.314,-10.196,-3.451,0,0,,
29225,0.941,-10.51,-3.137,0,0,,
29226,1.882,-9.412,-3.137,0,0,,
29227,1.412,-9.097999999999999,-3.2939999999999996,0,0,,
29228,0.941,-9.568999999999999,-2.98,0,0,,
29229,0.157,-9.097999999999999,-3.451,0,0,,
29230,0.0,-9.255,-3.608,0,0,,
29231,-0.157,-8.783999999999999,-3.765,0,0,,
29232,0.157,-8.314,-3.765,0,0,,
29233,0.0,-8.627,-3.608,0,0,,
29234,0.0,-9.097999999999999,-3.2939999999999996,0,0,,
29235,0.47100000000000003,-8.783999999999999,-3.451,0,0,,
29236,0.784,-9.097999999999999,-3.608,0,0,,
29237,0.0,-9.255,-3.608,0,0,,
29238,0.0,-9.255,-3.137,0,0,,
29239,0.157,-9.097999999999999,-3.608,0,0,,
29240,-0.314,-9.097999999999999,-3.451,0,0,,
29241,-0.157,-9.255,-3.765,0,0,,
29242,0.157,-8.627,-4.3919999999999995,0,0,,
29243,0.314,-8.783999999999999,-4.235,0,0,,
29244,0.627,-8.941,-4.078,0,0,,
29245,0.627,-8.627,-4.863,0,0,,
29246,0.47100000000000003,-8.941,-4.5489999999999995,0,0,,
29247,0.47100000000000003,-9.725,-3.765,0,0,,
29248,-0.314,-10.039,-3.608,0,0,,
29249,-1.569,-10.196,-3.2939999999999996,0,0,,
29250,-1.0979999999999999,-10.353,-2.824,0,0,,
29251,-1.412,-10.196,-2.98,0,0,,
29252,-1.569,-10.196,-2.353,0,0,,
29253,-0.627,-10.824000000000002,-2.039,0,0,,
29254,-0.784,-10.98,-2.039,0,0,,
29255,-0.627,-11.765,-1.569,0,0,,
29256,-0.314,-12.392000000000001,-1.882,0,0,,
29257,-0.784,-12.392000000000001,-2.51,0,0,,
29258,-1.255,-13.49,-2.667,0,0,,
29259,-1.255,-13.49,-2.824,0,0,,
29260,-1.882,-13.333,-3.137,0,0,,
29261,-2.1959999999999997,-13.175999999999998,-2.1959999999999997,0,0,,
29262,-1.569,-13.960999999999999,-2.353,0,0,,
29263,-1.412,-14.588,-3.137,0,0,,
29264,-1.412,-15.216,-2.824,0,0,,
29265,-1.0979999999999999,-16.157,-2.98,0,0,,
29266,-1.0979999999999999,-16.941,-2.51,0,0,,
29267,0.0,-19.137,-0.314,0,0,,
29268,0.157,-20.392,0.0,0,0,,
29269,3.9219999999999997,-21.647,-0.47100000000000003,0,0,,
29270,6.587999999999999,-21.647,1.412,0,0,,
29271,7.686,-22.430999999999997,2.353,0,0,,
29272,7.686,-21.961,-1.0979999999999999,0,0,,
29273,6.117999999999999,-21.49,-1.569,0,0,,
29274,3.137,-20.392,-3.451,0,0,,
29275,5.49,-19.765,-7.529,0,1,,-30.0
29276,10.98,-20.549,-8.314,0,0,,
29277,10.98,-20.392,-6.902,0,0,,
29278,9.097999999999999,-18.039,-4.706,0,0,,
29279,6.745,-16.157,-6.431,0,0,,
29280,0.784,-16.157,-7.843,0,0,,
29281,-4.3919999999999995,-15.059000000000001,-7.843,0,0,,
29282,-2.667,-11.922,-9.255,0,0,,
29283,-2.039,-6.587999999999999,-8.783999999999999,0,0,,
29284,-2.039,-7.216,-6.745,0,0,,
29285,3.608,-9.725,-2.824,0,0,,
29286,9.255,-8.157,-0.157,0,0,,
29287,9.725,-5.647,0.47100000000000003,0,0,,
29288,7.059,-2.98,1.0979999999999999,0,0,,
29289,5.332999999999999,-2.98,0.784,0,0,,
29290,3.765,-1.882,0.47100000000000003,0,0,,
29291,3.451,-0.941,0.314,0,0,,
29292,3.608,-1.0979999999999999,0.47100000000000003,0,0,,
29293,3.9219999999999997,-2.039,0.314,0,0,,
29294,2.667,-3.608,0.314,0,0,,
29295,2.667,-4.235,0.47100000000000003,0,0,,
29296,2.824,-4.706,0.627,0,0,,
29297,2.1959999999999997,-5.332999999999999,0.784,0,0,,
29298,1.725,-5.49,0.627,0,0,,
29299,1.0979999999999999,-6.431,0.314,0,0,,
29300,1.255,-7.059,-0.157,0,0,,
29301,1.0979999999999999,-8.0,-0.784,0,0,,
29302,0.784,-9.725,-1.569,0,0,,
29303,0.784,-10.353,-2.1959999999999997,0,0,,
29304,-0.314,-11.607999999999999,-3.137,0,0,,
29305,-0.627,-12.392000000000001,-3.765,0,0,,
29306,-1.255,-13.804,-4.706,0,0,,
29307,-1.412,-14.588,-5.647,0,0,,
29308,-2.1959999999999997,-16.314,-5.647,0,0,,
29309,-2.824,-17.569000000000003,-5.961,0,0,,
29310,-6.431,-20.392,-7.059,0,0,,
29311,-15.843,-23.843000000000004,-9.255,0,0,,
29312,-20.392,-24.471,-10.98,0,0,,
29313,-24.0,-25.412,-13.960999999999999,0,0,,
29314,-23.686,-25.725,-15.216,0,0,,
29315,-23.843000000000004,-22.118000000000002,-16.471,0,0,,
29316,-23.529,-19.765,-16.471,0,0,,
29317,-23.215999999999998,-14.118,-17.098,0,0,,
29318,-22.745,-7.686,-18.667,0,0,,
29319,-22.901999999999997,-5.332999999999999,-19.451,0,0,,
29320,-28.549,-1.569,-20.549,0,0,,
29321,-30.118000000000002,-0.627,-19.608,0,0,,
29322,-30.588,-2.1959999999999997,-16.157,0,0,,
29323,-28.863000000000003,-4.5489999999999995,-14.745,0,0,,
29324,-19.608,-7.843,-13.804,0,0,,
29325,-18.824,-7.843,-16.0,0,0,,
29326,-2.1959999999999997,-10.98,-7.059,1,0,30.0,
29327,46.118,-23.373,3.2939999999999996,0,0,,
29328,72.78399999999999,-27.765,5.961,0,0,,
29329,-11.450999999999999,-21.176,-7.686,0,0,,
29330,-41.725,-18.039,-6.431,0,0,,
29331,-2.51,-14.275,0.314,0,0,,
29332,0.157,-16.157,0.941,0,0,,
29333,-8.783999999999999,-5.961,-4.706,0,0,,
29334,-2.51,-0.941,-9.255,0,0,,
29335,-3.765,-3.137,-6.275,0,0,,
29336,-2.039,-9.255,-5.49,0,0,,
29337,-3.608,-10.98,-5.02,0,0,,
29338,-6.587999999999999,-12.706,-3.137,0,0,,
29339,-5.647,-12.706,-5.02,0,0,,
29340,-1.882,-12.235,-4.235,0,0,,
29341,-0.157,-11.450999999999999,-3.2939999999999996,0,0,,
29342,0.47100000000000003,-8.941,-2.824,0,0,,
29343,-1.412,-7.686,-2.353,0,0,,
29344,-2.039,-8.0,-2.51,0,0,,
29345,-2.353,-9.882,-3.137,0,0,,
29346,-2.039,-10.039,-3.451,0,0,,
29347,0.314,-9.882,-4.3919999999999995,0,0,,
29348,1.412,-10.353,-3.451,0,0,,
29349,3.137,-9.568999999999999,-3.608,0,0,,
29350,1.882,-9.097999999999999,-3.9219999999999997,0,0,,
29351,0.627,-9.882,-4.078,0,0,,
29352,0.0,-8.627,-4.078,0,0,,
29353,-0.314,-8.314,-3.608,0,0,,
29354,-1.0979999999999999,-8.471,-3.765,0,0,,
29355,-1.0979999999999999,-8.941,-4.078,0,0,,
29356,-0.627,-9.568999999999999,-3.765,0,0,,
29357,-0.627,-9.097999999999999,-4.235,0,0,,
29358,-0.47100000000000003,-9.412,-2.824,0,0,,
29359,-0.314,-9.255,-3.608,0,0,,
29360,-0.47100000000000003,-9.255,-3.451,0,0,,
29361,0.157,-10.039,-2.51,0,0,,
29362,0.314,-9.568999999999999,-3.608,0,0,,
29363,-0.314,-8.783999999999999,-4.235,0,0,,
29364,-0.157,-9.255,-3.9219999999999997,0,0,,
29365,0.47100000000000003,-9.255,-4.3919999999999995,0,0,,
29366,0.314,-9.097999999999999,-4.235,0,0,,
29367,0.0,-9.725,-2.98,0,0,,
29368,-0.157,-9.412,-4.078,0,0,,
29369,-0.47100000000000003,-9.255,-3.765,0,0,,
29370,-0.47100000000000003,-9.725,-3.137,0,0,,
29371,-0.314,-9.725,-2.98,0,0,,
29372,-1.255,-9.568999999999999,-3.451,0,0,,
29373,-1.569,-10.039,-2.98,0,0,,
29374,-2.039,-9.882,-3.451,0,0,,
29375,-2.667,-9.725,-2.98,0,0,,
29376,-2.1959999999999997,-9.882,-2.51,0,0,,
29377,-1.412,-9.882,-2.1959999999999997,0,0,,
29378,-0.784,-10.196,-1.412,0,0,,
29379,-0.47100000000000003,-10.98,-1.882,0,0,,
29380,-0.157,-11.450999999999999,-2.51,0,0,,
29381,-1.0979999999999999,-11.922,-3.765,0,0,,
29382,-1.0979999999999999,-12.235,-3.608,0,0,,
29383,-2.039,-12.078,-3.451,0,0,,
29384,-2.667,-12.078,-3.451,0,0,,
29385,-2.667,-12.706,-2.51,0,0,,
29386,-1.569,-13.333,-3.2939999999999996,0,0,,
29387,-1.412,-13.49,-3.9219999999999997,0,0,,
29388,-0.47100000000000003,-15.373,-2.353,0,0,,
29389,0.314,-16.627,-1.0979999999999999,0,0,,
29390,-0.627,-19.294,-1.725,0,0,,
29391,2.039,-20.235,-2.98,0,0,,
29392,2.98,-18.824,-3.137,0,0,,
29393,3.608,-20.078,0.157,0,0,,
29394,4.5489999999999995,-20.863000000000003,0.941,0,0,,
29395,7.372999999999999,-21.02,0.0,0,0,,
29396,6.431,-20.706,-1.0979999999999999,0,0,,
29397,3.765,-21.02,-2.824,0,0,,
29398,2.1959999999999997,-21.333000000000002,-1.412,0,0,,
29399,4.863,-20.235,-6.275,0,1,,-30.0
29400,8.783999999999999,-19.451,-6.902,0,0,,
29401,9.568999999999999,-19.137,-6.745,0,0,,
29402,4.235,-17.725,-1.412,0,0,,
29403,2.667,-16.627,-3.9219999999999997,0,0,,
29404,-2.353,-14.275,-8.314,0,0,,
29405,-5.647,-15.529000000000002,-7.059,0,0,,
29406,-4.706,-9.097999999999999,-9.412,0,0,,
29407,-2.98,-7.372999999999999,-7.216,0,0,,
29408,1.569,-8.783999999999999,-3.608,0,0,,
29409,9.725,-10.51,0.314,0,0,,
29410,11.922,-8.783999999999999,0.47100000000000003,0,0,,
29411,10.353,-5.02,1.725,0,0,,
29412,7.843,-4.078,1.882,0,0,,
29413,4.235,-3.451,0.784,0,0,,
29414,3.2939999999999996,-2.98,0.47100000000000003,0,0,,
29415,3.451,-2.98,0.784,0,0,,
29416,3.137,-4.078,1.0979999999999999,0,0,,
29417,3.2939999999999996,-4.5489999999999995,1.412,0,0,,
29418,2.667,-4.706,1.569,0,0,,
29419,2.353,-4.706,1.569,0,0,,
29420,1.569,-5.332999999999999,1.255,0,0,,
29421,1.412,-5.647,1.0979999999999999,0,0,,
29422,1.882,-5.961,0.47100000000000003,0,0,,
29423,1.882,-6.275,0.47100000000000003,0,0,,
29424,1.569,-7.059,-0.47100000000000003,0,0,,
29425,1.0979999999999999,-8.627,-1.255,0,0,,
29426,0.784,-9.255,-2.353,0,0,,
29427,-0.157,-10.353,-3.137,0,0,,
29428,-0.314,-10.353,-3.608,0,0,,
29429,-1.0979999999999999,-12.078,-4.5489999999999995,0,0,,
29430,-1.412,-13.02,-5.02,0,0,,
29431,-1.412,-14.745,-5.647,0,0,,
29432,-2.824,-16.784000000000002,-6.275,0,0,,
29433,-4.078,-17.725,-6.275,0,0,,
29434,-8.314,-20.078,-7.372999999999999,0,0,,
